month	day	value
38.0	0.0	48.958333333333336
38.0	1.0	99.125
38.0	2.0	217.08333333333334
38.0	3.0	135.875
38.0	4.0	92.45833333333333
38.0	5.0	65.83333333333333
38.0	6.0	64.875
38.0	7.0	61.625
38.0	8.0	136.20833333333334
38.0	9.0	165.41666666666666
38.0	10.0	83.16666666666667
38.0	11.0	183.66666666666666
38.0	12.0	289.875
38.0	13.0	293.2083333333333
38.0	14.0	69.83333333333333
38.0	15.0	57.791666666666664
38.0	16.0	82.29166666666667
38.0	17.0	135.75
38.0	18.0	101.375
38.0	19.0	44.25
38.0	20.0	78.79166666666667
38.0	21.0	114.0
38.0	22.0	146.75
38.0	23.0	117.45833333333333
38.0	24.0	76.45833333333333
38.0	25.0	155.20833333333334
38.0	26.0	245.75
38.0	27.0	388.2916666666667
38.0	28.0	115.33333333333333
38.0	29.0	68.0
38.0	30.0	128.66666666666666
39.0	0.0	221.0
39.0	1.0	283.89473684210526
39.0	2.0	78.0
39.0	3.0	34.458333333333336
39.0	4.0	91.58333333333333
39.0	5.0	78.58333333333333
39.0	6.0	52.916666666666664
39.0	7.0	68.75
39.0	8.0	112.29166666666667
39.0	9.0	96.5
39.0	10.0	50.666666666666664
39.0	11.0	78.91666666666667
39.0	12.0	64.16666666666667
39.0	13.0	122.41666666666667
39.0	14.0	66.875
39.0	15.0	104.5
39.0	16.0	142.875
39.0	17.0	144.0
39.0	18.0	170.20833333333334
39.0	19.0	173.41666666666666
39.0	20.0	102.625
39.0	21.0	35.458333333333336
39.0	22.0	41.388888888888886
39.0	23.0	45.083333333333336
39.0	24.0	61.5
39.0	25.0	118.33333333333333
39.0	26.0	111.45833333333333
39.0	27.0	129.95833333333334
39.0	28.0	196.52173913043478
39.0	29.0	62.30434782608695
0.0	0.0	0.0
40.0	0.0	125.54166666666667
40.0	1.0	45.75
40.0	2.0	50.75
40.0	3.0	87.08333333333333
40.0	4.0	179.91304347826087
40.0	5.0	121.54166666666667
40.0	6.0	102.33333333333333
40.0	7.0	68.68181818181819
40.0	8.0	86.47826086956522
40.0	9.0	122.91666666666667
40.0	10.0	105.25
40.0	11.0	190.0
40.0	12.0	72.79166666666667
40.0	13.0	168.25
40.0	14.0	95.38095238095238
40.0	15.0	147.45833333333334
40.0	16.0	64.58333333333333
40.0	17.0	60.0
40.0	18.0	78.16666666666667
40.0	19.0	59.75
40.0	20.0	82.625
40.0	21.0	105.125
40.0	22.0	142.25
40.0	23.0	107.0
40.0	24.0	111.25
40.0	25.0	140.91666666666666
40.0	26.0	89.125
40.0	27.0	188.375
40.0	28.0	46.25
40.0	29.0	56.833333333333336
40.0	30.0	97.54166666666667
41.0	0.0	91.5
41.0	1.0	120.375
41.0	2.0	92.33333333333333
41.0	3.0	76.45833333333333
41.0	4.0	110.5
41.0	5.0	116.45833333333333
41.0	6.0	71.66666666666667
41.0	7.0	52.0
41.0	8.0	52.833333333333336
41.0	9.0	60.916666666666664
41.0	10.0	88.58333333333333
41.0	11.0	125.54166666666667
41.0	12.0	77.25
41.0	13.0	66.58333333333333
41.0	14.0	130.875
41.0	15.0	111.04166666666667
41.0	16.0	77.375
41.0	17.0	126.33333333333333
41.0	18.0	92.56521739130434
41.0	19.0	79.83333333333333
41.0	20.0	91.25
41.0	21.0	90.45833333333333
41.0	22.0	128.75
41.0	23.0	121.5
41.0	24.0	109.16666666666667
41.0	25.0	183.43478260869566
41.0	26.0	57.34782608695652
41.0	27.0	40.5
41.0	28.0	71.875
41.0	29.0	108.54166666666667
0.0	0.0	0.0
42.0	0.0	80.66666666666667
42.0	1.0	72.95833333333333
42.0	2.0	85.08333333333333
42.0	3.0	112.95833333333333
42.0	4.0	126.5
42.0	5.0	92.33333333333333
42.0	6.0	72.91666666666667
42.0	7.0	81.125
42.0	8.0	103.5
42.0	9.0	49.041666666666664
42.0	10.0	43.208333333333336
42.0	11.0	44.208333333333336
42.0	12.0	59.166666666666664
42.0	13.0	80.83333333333333
42.0	14.0	99.25
42.0	15.0	45.083333333333336
42.0	16.0	27.291666666666668
42.0	17.0	105.45833333333333
42.0	18.0	91.25
